"RecordIDS","AverageConsistency","Developers-Consistency","Developers-Values","Mode-Consistency","Mode-Values","Platform-Consistency","Platform-Values","Genres-Consistency","Genres-Values","Publishers-Consistency","Publishers-Values","Name-Consistency","Name-Values","Release-Consistency","Release-Values"
"DBpedia_Video_Game_142+DBpedia_Video_Game_17278+Kaggle1_Video_Game_385","0.2857142857142857","0.0","{[, Monte Cristo (company), ]|[, Atomic Planet Entertainment, , Backbone Entertainment, ]|[, Agenda, ]}","0.0","{[, Single player, ]|[, Single-player, ]}","1.0","{Nintendo DS|Nintendo DS|Nintendo DS}","0.0","{[, City-building game, ]|[, Adventure game, ]|[, Misc, ]}","0.0","{[, Cdv Software Entertainment, , Deep Silver, , Focus Home Interactive, ]|[, Blast! Entertainment, , Sega, ]|[, Nintendo, ]}","0.0","{City Life (video game)|Charlotte's Web (video game)|Clubhouse Games}","1.0","{2006-05-12T00:00|2006-11-14T00:00|2006-01-01T00:00}"
"DBpedia_Video_Game_14244+Kaggle1_Video_Game_13527","0.42857142857142855","0.0","{[, Visual Concepts, ]|[, 7 Studios, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Nintendo DS|Nintendo DS}","0.0","{[, Virtual camera system, ]|[, Action, ]}","0.0","{[, 2K Games, ]|[, Take-Two Interactive, ]}","0.0","{Fantastic Four: Rise of the Silver Surfer (video game)|Fantastic Four: Rise of the Silver Surfer}","1.0","{2007-06-18T00:00|2007-01-01T00:00}"
"DBpedia_Video_Game_15282+Kaggle1_Video_Game_2411","0.7142857142857143","0.0","{[, Artificial Mind and Movement, , Pandemic Studios, ]|[, Pandemic Studios, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 3|PlayStation 3}","0.0","{[, Action-adventure game, ]|[, Shooter, ]}","1.0","{[, Electronic Arts, ]|[, Electronic Arts, ]}","1.0","{Mercenaries 2: World in Flames|Mercenaries 2: World in Flames}","1.0","{2008-08-31T00:00|2008-01-01T00:00}"
"DBpedia_Video_Game_23975+Kaggle1_Video_Game_237","0.5714285714285714","0.0","{[, Turn 10 Studios, ]|[, Turn 10, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Racing game, ]|[, Racing, ]}","0.0","{[, Microsoft Studios, ]|[, Microsoft Game Studios, ]}","1.0","{Forza Motorsport 4|Forza Motorsport 4}","1.0","{2011-10-13T00:00|2011-01-01T00:00}"
"DBpedia_Video_Game_3404+Kaggle1_Video_Game_1474","0.7142857142857143","1.0","{[, Handheld Games, , Treyarch, ]}","1.0","{[, Multiplayer, , Single player, ]}","1.0","{PlayStation (console)|PlayStation (console)}","0.0","{[, Sports game, ]|[, Sports, ]}","0.0","{[, THQ, ]|[, Electronic Arts, ]}","1.0","{Triple Play 2001|Triple Play 2001}","1.0","{2000-03-14T00:00|2000-01-01T00:00}"
"DBpedia_Video_Game_15405+Kaggle1_Video_Game_4148","0.7142857142857143","0.0","{[, Japan Studio, , Team Ico, ]|[, SCE Japan Studio, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2}","0.0","{[, Action-adventure game, ]|[, Action, ]}","1.0","{[, Sony Computer Entertainment, ]|[, Sony Computer Entertainment, ]}","1.0","{Ico|ICO}","1.0","{2001-09-24T00:00|2001-01-01T00:00}"
"DBpedia_Video_Game_10726+DBpedia_Video_Game_23175+Kaggle1_Video_Game_2944+Kaggle1_Video_Game_6202+Kaggle1_Video_Game_8141","0.34285714285714286","0.0","{[, Japan Studio, ]|[, Beenox, , Krome Studios, , Luxoflux, , Savage Entertainment, , Vicarious Visions, ]|[, EA Bright Light, ]|[, Gust, Idea Factory, ]}","0.0","{[, Single player, , Two player, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 3|PlayStation 3|PlayStation 3|PlayStation 3|PlayStation 3}","0.0","{[, Puzzle, ]|[, Third-person shooter, ]|[, Shooter, ]|[, Misc, ]|[, Role-Playing, ]}","0.4","{[, Sony Computer Entertainment, ]|[, Activision, ]|[, Activision, ]|[, Electronic Arts, ]|[, Nippon Ichi Software, ]}","0.0","{Trash Panic|Transformers: Revenge of the Fallen (video game)|Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)|Trivial Pursuit|Trinity Universe}","1.0","{2009-03-19T00:00|2009-06-23T00:00|2009-01-01T00:00|2009-01-01T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_7061+Kaggle1_Video_Game_9937","0.5714285714285714","0.0","{[, Engine Software, , Vicious Cycle Software, ]|[, 1st Playable Productions, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Nintendo DS|Nintendo DS}","0.0","{[, Collectible card game, ]|[, Misc, ]}","0.0","{[, Konami, ]|[, Konami Digital Entertainment, ]}","1.0","{Marvel Trading Card Game|Marvel Trading Card Game}","1.0","{2007-02-27T00:00|2007-01-01T00:00}"
"DBpedia_Video_Game_24926+Kaggle1_Video_Game_1037","0.8571428571428571","1.0","{[, Rebellion Developments, ]}","1.0","{[, Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2}","0.0","{[, First-person shooter, ]|[, Shooter, ]}","1.0","{[, Activision, ]|[, Activision, ]}","1.0","{Call of Duty: World at War – Final Fronts|Call of Duty: World at War Final Fronts}","1.0","{2008-11-10T00:00|2008-01-01T00:00}"
"DBpedia_Video_Game_7964+Kaggle1_Video_Game_5310","0.7142857142857143","0.0","{[, Bungie, ]|[, Bungie Software, Bungie, ]}","1.0","{[, Multiplayer video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Action role-playing game, , First-person shooter, ]|[, Shooter, ]}","1.0","{[, Activision, ]|[, Activision, ]}","1.0","{Destiny: The Taken King|Destiny: The Taken King}","1.0","{2015-09-15T00:00|2015-01-01T00:00}"
"DBpedia_Video_Game_6091+Kaggle1_Video_Game_7076+Kaggle1_Video_Game_8596","0.6666666666666667","1.0","{[, Terminal Reality, ]|[, Terminal Reality, ]}","1.0","{[, Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2}","0.0","{[, Shoot 'em up, ]|[, Shooter, ]|[, Fighting, ]}","0.0","{[, Majesco Entertainment, ]|[, Zoo Digital Publishing, ]|[, Vivendi Games, ]}","0.6666666666666666","{BlowOut|BlowOut|Black & Bruised}","1.0","{2003-10-28T00:00|2003-01-01T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_5764+Kaggle1_Video_Game_6567","0.7142857142857143","0.0","{[, Acclaim Studios Austin, , Acclaim Studios Manchester, ]|[, Acclaim, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox (console)|Xbox (console)}","0.0","{[, Sports game, ]|[, Sports, ]}","1.0","{[, Acclaim Entertainment, ]|[, Acclaim Entertainment, ]}","1.0","{All-Star Baseball 2003|All-Star Baseball 2003}","1.0","{2002-03-07T00:00|2002-01-01T00:00}"
"DBpedia_Video_Game_5491+Kaggle1_Video_Game_2911","0.42857142857142855","0.0","{[, Fathammer, , Midway Games, , Paradigm Entertainment, , Point of View, , Inc., , Sidhe (game developer), ]|[, Rainbow Studios, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2}","0.0","{[, Vehicular combat game, ]|[, Racing, ]}","0.0","{[, Aspyr, , Midway Games, ]|[, Atari, ]}","0.0","{SpyHunter|SplashDown}","1.0","{2001-09-24T00:00|2001-01-01T00:00}"
"DBpedia_Video_Game_14310+Kaggle1_Video_Game_5780","0.5714285714285714","0.0","{[, EA Redwood Shores, , Headgate Studios, ]|[, EA Sports, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Sports game, ]|[, Sports, ]}","0.0","{[, EA Sports, ]|[, Electronic Arts, ]}","1.0","{Tiger Woods PGA Tour 06|Tiger Woods PGA Tour 06}","1.0","{2005-09-20T00:00|2005-01-01T00:00}"
"DBpedia_Video_Game_10521+Kaggle1_Video_Game_2627","0.5714285714285714","0.0","{[, EA Tiburon, ]|[, EA Sports, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 3|PlayStation 3}","0.0","{[, Sports video game, ]|[, Sports, ]}","0.0","{[, EA Sports, ]|[, Electronic Arts, ]}","1.0","{Madden NFL 16|Madden NFL 16}","1.0","{2015-08-25T00:00|2015-01-01T00:00}"
"DBpedia_Video_Game_113+DBpedia_Video_Game_11430+Kaggle1_Video_Game_3206+Kaggle1_Video_Game_74","0.42857142857142855","0.0","{[, Exient Entertainment, , Fun Labs, , Housemarque, , Rovio Entertainment, ]|[, Nintendo EAD, ]|[, Exient Entertainment, ]|[, Nintendo, ]}","0.0","{[, Single-player video game, ]|[, Multiplayer, , Single-player, ]}","1.0","{Nintendo 3DS|Nintendo 3DS|Nintendo 3DS|Nintendo 3DS}","0.0","{[, Puzzle video game, ]|[, Social simulation game, ]|[, Action, ]|[, Simulation, ]}","0.5","{[, Activision, ]|[, Nintendo, ]|[, Activision, ]|[, Nintendo, ]}","0.5","{Angry Birds Trilogy|Animal Crossing: New Leaf|Angry Birds Trilogy|Animal Crossing: New Leaf}","1.0","{2012-09-25T00:00|2012-11-08T00:00|2012-01-01T00:00|2012-01-01T00:00}"
"DBpedia_Video_Game_20472+Kaggle1_Video_Game_12337","0.5714285714285714","0.0","{[, Konami, ]|[, Konami Computer Entertainment Hawaii, ]}","1.0","{[, Multiplayer video game, , Single-player, ]}","1.0","{Nintendo DS|Nintendo DS}","0.0","{[, Action-adventure game, , Platform game, ]|[, Platform, ]}","0.0","{[, Konami, ]|[, Konami Digital Entertainment, ]}","1.0","{Frogger: Helmet Chaos|Frogger: Helmet Chaos}","1.0","{2005-09-29T00:00|2005-01-01T00:00}"
"DBpedia_Video_Game_21622+DBpedia_Video_Game_22673+DBpedia_Video_Game_8823+Kaggle1_Video_Game_12808+Kaggle1_Video_Game_14200","0.5714285714285714","0.8","{[, Yuke's, ]|[, Konami, ]|[, Konami, ]|[, Konami, ]|[, Konami, ]}","0.0","{[, Single-player video game, ]|[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer, , Single-player, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2}","0.4","{[, Beat 'em up, ]|[, Snowboarding video game, ]|[, Sports game, ]|[, Sports, ]|[, Sports, ]}","0.4","{[, Eidos Interactive, ]|[, Konami, ]|[, Konami, ]|[, Konami Digital Entertainment, ]|[, Konami Digital Entertainment, ]}","0.4","{EOE: Eve of Extinction|ESPN International Winter Sports 2002|ESPN NBA 2Night 2002|ESPN International Winter Sports 2002|ESPN NBA 2Night 2002}","1.0","{2002-02-26T00:00|2002-01-28T00:00|2002-02-25T00:00|2002-01-01T00:00|2002-01-01T00:00}"
"DBpedia_Video_Game_12490+Kaggle1_Video_Game_9943","0.42857142857142855","0.0","{[, TT Fusion, , Traveller's Tales, ]|[, TT Games, ]}","1.0","{[, Multiplayer, , Single-player, ]}","1.0","{Wii U|Wii U}","0.0","{[, Action-adventure, ]|[, Action, ]}","0.0","{[, Feral Interactive, , Warner Bros. Interactive Entertainment, ]|[, Warner Bros. Interactive Entertainment, ]}","1.0","{Lego Batman 2: DC Super Heroes|LEGO Batman 2: DC Super Heroes}","0.0","{2012-06-19T00:00|2013-01-01T00:00}"
"DBpedia_Video_Game_16662+Kaggle1_Video_Game_1511","0.7142857142857143","0.0","{[, N-Space, , Toys for Bob, , Vicarious Visions, ]|[, Toys for Bob, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Platform game, , Role-playing video game, , Toys-to-life, ]|[, Action, ]}","1.0","{[, Activision, ]|[, Activision, ]}","1.0","{Skylanders: Giants|Skylanders Giants}","1.0","{2012-10-17T00:00|2012-01-01T00:00}"
"DBpedia_Video_Game_8279+Kaggle1_Video_Game_2119","0.7142857142857143","1.0","{[, Double Fine Productions, ]|[, Double Fine Productions, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Action-adventure game, , Real-time strategy, ]|[, Action, ]}","1.0","{[, Electronic Arts, ]|[, Electronic Arts, ]}","0.0","{Brütal Legend|Brutal Legend}","1.0","{2009-10-13T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_18318+Kaggle1_Video_Game_2649+Kaggle1_Video_Game_6560","0.5238095238095238","0.0","{[, Rare (company), ]|[, Rare Ltd., ]|[, Ubisoft Montpellier, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360|Xbox 360}","0.0","{[, First-person shooter, , Stealth game, ]|[, Shooter, ]|[, Action, ]}","0.0","{[, Xbox Game Studios, ]|[, Microsoft Game Studios, ]|[, Ubisoft, ]}","0.6666666666666666","{Perfect Dark Zero|Perfect Dark Zero|Peter Jackson's King Kong: The Official Game of the Movie}","1.0","{2005-11-22T00:00|2005-01-01T00:00|2005-01-01T00:00}"
"DBpedia_Video_Game_22201+DBpedia_Video_Game_24853+DBpedia_Video_Game_9173+Kaggle1_Video_Game_10842+Kaggle1_Video_Game_119+Kaggle1_Video_Game_7738","0.42857142857142855","0.3333333333333333","{[, Heavy Iron Studios, ]|[, Naughty Dog, ]|[, Capcom, , Eighting, ]|[, Capcom, ]|[, Naughty Dog, ]|[, THQ, ]}","0.0","{[, Single-player video game, ]|[, Multiplayer, , Single-player, ]|[, Multiplayer video game, , Single-player, ]}","1.0","{PlayStation 3|PlayStation 3|PlayStation 3|PlayStation 3|PlayStation 3|PlayStation 3}","0.0","{[, Fighting game, , Sports game, ]|[, Action-adventure, , Third-person shooter, ]|[, Fighting game, ]|[, Fighting, ]|[, Action, ]|[, Sports, ]}","0.3333333333333333","{[, THQ, ]|[, Sony Computer Entertainment, ]|[, Capcom, ]|[, Capcom, ]|[, Sony Computer Entertainment, ]|[, THQ, ]}","0.3333333333333333","{UFC Personal Trainer|Uncharted 3: Drake's Deception|Ultimate Marvel vs. Capcom 3|Ultimate Marvel vs. Capcom 3|Uncharted 3: Drake's Deception|UFC Personal Trainer: The Ultimate Fitness System}","1.0","{2011-06-28T00:00|2011-11-01T00:00|2011-11-15T00:00|2011-01-01T00:00|2011-01-01T00:00|2011-01-01T00:00}"
"DBpedia_Video_Game_14266+Kaggle1_Video_Game_16632","0.5714285714285714","0.0","{[, Infinite Dreams Inc., ]|[, Infinite Dreams, Paragon 5, ]}","1.0","{[, Multiplayer, , Single-player, ]}","1.0","{Game Boy Advance|Game Boy Advance}","0.0","{[, Racing game, , Vehicular combat game, ]|[, Racing, ]}","0.0","{[, Jaleco Entertainment, ]|[, Jaleco, ]}","1.0","{Karnaaj Rally|Karnaaj Rally}","1.0","{2003-01-02T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_10170+Kaggle1_Video_Game_11024","0.7142857142857143","0.0","{[, Spark Unlimited, ]|[, Spark Unlimited, comcept, ]}","1.0","{[, Single player video game, ]}","1.0","{PlayStation 3|PlayStation 3}","0.0","{[, Action-adventure game, , Hack and slash, ]|[, Action, ]}","1.0","{[, Tecmo Koei, ]|[, Tecmo Koei, ]}","1.0","{Yaiba: Ninja Gaiden Z|Yaiba: Ninja Gaiden Z}","1.0","{2014-03-18T00:00|2014-01-01T00:00}"
"DBpedia_Video_Game_10072+DBpedia_Video_Game_4906+Kaggle1_Video_Game_2905+Kaggle1_Video_Game_4653","0.6785714285714286","0.5","{[, LucasArts, ]|[, Blitz Games, , LucasArts, , Secret Level Inc, ]|[, LucasArts, ]|[, Secret Level, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox (console)|Xbox (console)|Xbox (console)|Xbox (console)}","0.0","{[, Action-adventure game, ]|[, Action game, ]|[, Action, ]|[, Simulation, ]}","0.75","{[, LucasArts, ]|[, LucasArts, ]|[, Activision, ]|[, LucasArts, ]}","0.5","{Star Wars: Obi-Wan|Star Wars: Starfighter|Star Wars: Obi-Wan|Star Wars Starfighter: Special Edition}","1.0","{2001-12-19T00:00|2001-02-19T00:00|2001-01-01T00:00|2001-01-01T00:00}"
"DBpedia_Video_Game_507+Kaggle1_Video_Game_8249","0.5714285714285714","0.0","{[, Mass Media Games, ]|[, Swingin' Ape, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox (console)|Xbox (console)}","0.0","{[, Action-adventure game, , Third-person shooter, ]|[, Shooter, ]}","0.0","{[, Sierra Entertainment, ]|[, Vivendi Games, ]}","1.0","{Metal Arms: Glitch in the System|Metal Arms: Glitch in the System}","1.0","{2003-11-18T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_1540+DBpedia_Video_Game_18830+Kaggle1_Video_Game_2248+Kaggle1_Video_Game_2937","0.42857142857142855","0.0","{[, Telltale Games, ]|[, San Diego Studio, ]|[, SCEA San Diego Studios, ]}","0.0","{[, Single-player, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 4|PlayStation 4|PlayStation 4|PlayStation 4}","0.0","{[, Point-and-click, ]|[, Sports game, ]|[, Sports, ]|[, Adventure, ]}","0.5","{[, Telltale Games, ]|[, Sony Computer Entertainment, ]|[, Sony Computer Entertainment, ]|[, Mojang, ]}","0.5","{Minecraft: Story Mode|MLB 15: The Show|MLB 15: The Show|Minecraft: Story Mode}","1.0","{2015-10-13T00:00|2015-03-31T00:00|2015-01-01T00:00|2015-01-01T00:00}"
"DBpedia_Video_Game_13709+Kaggle1_Video_Game_1666","0.7142857142857143","0.0","{[, EA Los Angeles, ]|[, Electronic Arts, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 3|PlayStation 3}","0.0","{[, First-person shooter, ]|[, Shooter, ]}","1.0","{[, Electronic Arts, ]|[, Electronic Arts, ]}","1.0","{Medal of Honor: Airborne|Medal of Honor: Airborne}","1.0","{2007-08-28T00:00|2007-01-01T00:00}"
"DBpedia_Video_Game_5414+Kaggle1_Video_Game_13385+Kaggle1_Video_Game_80","0.619047619047619","0.0","{[, NDcube, , Nintendo SPD, ]|[, Nd Cube, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Wii|Wii|Wii}","0.0","{[, Party game, ]|[, Sports, ]|[, Misc, ]}","0.6666666666666666","{[, Nintendo, ]|[, Tradewest, ]|[, Nintendo, ]}","0.6666666666666666","{Wii Party|Winter Sports 3: The Great Tournament|Wii Party}","1.0","{2010-07-08T00:00|2010-01-01T00:00|2010-01-01T00:00}"
"DBpedia_Video_Game_8065+Kaggle1_Video_Game_9387","0.8571428571428571","1.0","{[, WayForward, ]|[, WayForward, ]}","1.0","{[, Single-player video game, ]}","1.0","{Nintendo 3DS|Nintendo 3DS}","0.0","{[, Action-adventure game, , Metroidvania, , Platform game, ]|[, Adventure, ]}","1.0","{[, Activision, ]|[, Activision, ]}","1.0","{Teenage Mutant Ninja Turtles: Danger of the Ooze|Teenage Mutant Ninja Turtles: Danger of the Ooze}","1.0","{2014-10-28T00:00|2014-01-01T00:00}"
"DBpedia_Video_Game_22221+Kaggle1_Video_Game_14894","0.5714285714285714","1.0","{[, Interplay Entertainment, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation (console)|PlayStation (console)}","0.0","{[, Racing video game, ]|[, Racing, ]}","0.0","{[, Interplay Entertainment, ]|[, Interplay, ]}","1.0","{Renegade Racers|Renegade Racers}","0.0","{2000-02-04T00:00|1999-01-01T00:00}"
"DBpedia_Video_Game_1572+DBpedia_Video_Game_18582+Kaggle1_Video_Game_12469+Kaggle1_Video_Game_1983","0.42857142857142855","0.0","{[, EA Canada, ]|[, Mass Media Inc., ]|[, Mass Media, ]|[, EA Sports, ]}","0.0","{[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer video game, , Single-player, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2}","0.0","{[, Sports video game, ]|[, Party game, ]|[, Misc, ]|[, Sports, ]}","0.5","{[, EA Sports, ]|[, TDK Mediactive, ]|[, TDK Mediactive, ]|[, Electronic Arts, ]}","0.5","{MVP Baseball (video game series)|Muppets Party Cruise|Muppets Party Cruise|MVP Baseball 2003}","1.0","{2003-03-10T00:00|2003-11-11T00:00|2003-01-01T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_12477+DBpedia_Video_Game_5082+Kaggle1_Video_Game_4877+Kaggle1_Video_Game_6093","0.5","0.5","{[, Toys for Bob, ]|[, KnowWonder Digital Mediaworks, , Vicarious Visions, ]|[, Vicarious Visions, ]|[, Vicarious Visions, ]}","0.0","{[, Multiplayer video game, , Single-player video game, ]|[, Single-player, ]}","1.0","{Game Boy Advance|Game Boy Advance|Game Boy Advance|Game Boy Advance}","0.0","{[, Sports game, ]|[, Action video game, , Platform game, ]|[, Action, ]|[, Sports, ]}","0.5","{[, Activision, ]|[, Disney Interactive, ]|[, THQ, ]|[, Activision, ]}","0.5","{Disney's Extreme Skate Adventure|Disney's Brother Bear (video game)|Disney's Brother Bear|Disney's Extreme Skate Adventure}","1.0","{2003-09-02T00:00|2003-11-04T00:00|2003-01-01T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_8444+Kaggle1_Video_Game_10857","0.5714285714285714","0.0","{[, Monkey Bar Games, ]|[, Vicious Cycle, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 3|PlayStation 3}","0.0","{[, Platform game, ]|[, Adventure, ]}","0.0","{[, Bandai Namco Games, ]|[, Namco Bandai Games, ]}","1.0","{Pac-Man and the Ghostly Adventures 2|Pac-Man and the Ghostly Adventures 2}","1.0","{2014-10-14T00:00|2014-01-01T00:00}"
"DBpedia_Video_Game_19055+Kaggle1_Video_Game_10760","0.7142857142857143","0.0","{[, Ubisoft Montreal, ]|[, Ubisoft Casablanca, ]}","1.0","{[, Multiplayer, , Single-player, ]}","1.0","{Nintendo DS|Nintendo DS}","0.0","{[, Action-adventure game, ]|[, Action, ]}","1.0","{[, Ubisoft, ]|[, Ubisoft, ]}","1.0","{Star Wars: Lethal Alliance|Star Wars: Lethal Alliance}","1.0","{2006-12-07T00:00|2006-01-01T00:00}"
"DBpedia_Video_Game_14275+DBpedia_Video_Game_19649+DBpedia_Video_Game_5530+Kaggle1_Video_Game_1986+Kaggle1_Video_Game_2961+Kaggle1_Video_Game_9179","0.5809523809523809","0.4","{[, Amaze Entertainment, , EA Mobile, , Griptonite Games, , Raven Software, ]|[, Gaijin Entertainment, , TopWare Interactive, ]|[, Yuke's, ]|[, Yuke's, ]|[, Gaijin Entertainment, ]}","0.6666666666666666","{[, Single-player video game, ]|[, Single-player video game, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360|Xbox 360|Xbox 360|Xbox 360|Xbox 360}","0.3333333333333333","{[, Action-adventure game, , Fighting game, , Hack and slash, , Platform game, ]|[, Action-adventure game, , Hack and slash, ]|[, Sports game, ]|[, Fighting, ]|[, Action, ]|[, Action, ]}","0.3333333333333333","{[, Activision, , Electronic Arts, ]|[, 1C Company, , SouthPeak Games, ]|[, THQ, ]|[, THQ, ]|[, Activision, ]|[, SouthPeak Games, ]}","0.3333333333333333","{X-Men Origins: Wolverine (video game)|X-Blades|WWE Legends of WrestleMania|WWE SmackDown vs. Raw 2010|X-Men Origins: Wolverine - Uncaged Edition|X-Blades}","1.0","{2009-05-01T00:00|2009-02-06T00:00|2009-03-19T00:00|2009-01-01T00:00|2009-01-01T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_12978+Kaggle1_Video_Game_8395","0.8571428571428571","1.0","{[, Telltale Games, ]|[, Telltale Games, ]}","1.0","{[, Single player, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Adventure game, ]|[, Adventure, ]}","1.0","{[, Ubisoft, ]|[, Ubisoft, ]}","1.0","{CSI: Fatal Conspiracy|CSI: Fatal Conspiracy}","1.0","{2010-10-26T00:00|2010-01-01T00:00}"
